pct_alcohol,cloruros,acido_citrico,densidad,acidez_fija,dioxido_azufre_libre,PH,puntuacion,azucar_residual,sulfitos,dioxido_azufre_total,vino_blanco,vino_tinto,acidez_volatil
11.6,0.027999999999999997,0.27,0.9918600000000001,5.3,40.0,3.37,6,6.3,0.4,132.0,1,0,0.36
12.4,0.024,0.28,0.9898399999999999,8.9,29.0,3.01,6,0.8,0.35,128.0,1,0,0.27
9.8,0.053,0.29,0.9963,7.6,65.0,3.11,6,8.6,0.32,146.0,1,0,0.23
11.1,0.036000000000000004,0.13,0.9931200000000001,6.9,19.0,3.09,4,6.3,0.25,50.0,1,0,0.75
13.1,0.034,0.27,0.9897,7.1,28.0,3.26,7,3.1,0.38,134.0,1,0,0.35
9.7,0.046,0.35,0.9955,7.2,45.0,3.14,5,7.2,0.53,178.0,1,0,0.31
9.2,0.048,0.44,0.9952799999999999,6.4,49.0,3.15,5,7.1,0.48,179.0,1,0,0.28
11.7,0.036000000000000004,0.46,0.99279,7.2,17.0,3.1,6,6.4,0.78,85.0,1,0,0.23
10.6,0.045,0.3,0.9970399999999999,6.6,50.0,3.14,6,14.7,0.37,136.0,1,0,0.22
9.7,0.046,0.35,0.9955,7.2,45.0,3.14,5,7.2,0.53,178.0,1,0,0.31
9.2,0.048,0.44,0.9952799999999999,6.4,49.0,3.15,5,7.1,0.48,179.0,1,0,0.28
10.9,0.032,0.28,0.9914,7.2,30.0,3.1,6,1.9,0.39,92.0,1,0,0.24
10.1,0.146,0.47,0.99224,6.2,28.0,3.23,5,1.2,0.51,105.0,1,0,0.27
12.2,0.028999999999999998,0.25,0.99074,6.5,54.0,3.17,7,4.8,0.44,128.0,1,0,0.28
12.7,0.031,0.31,0.98892,7.2,27.0,3.03,6,1.2,0.33,80.0,1,0,0.27
13.0,0.024,0.25,0.98959,7.8,27.0,2.98,6,3.4,0.37,99.0,1,0,0.28
11.2,0.03,0.27,0.9921200000000001,8.1,43.0,3.16,6,4.3,0.33,123.0,1,0,0.26
9.4,0.036000000000000004,0.37,0.9957600000000001,6.6,46.0,3.2,6,8.5,0.48,153.0,1,0,0.23
11.0,0.031,0.2,0.9919,6.0,49.0,3.41,6,1.8,0.53,159.0,1,0,0.33
11.0,0.031,0.2,0.9919,6.0,49.0,3.41,6,1.8,0.53,159.0,1,0,0.33
9.2,0.039,0.29,1.00037,7.3,69.0,3.1,6,19.5,0.48,237.0,1,0,0.2
9.4,0.036000000000000004,0.37,0.9957600000000001,6.6,46.0,3.2,6,8.5,0.48,153.0,1,0,0.23
9.2,0.039,0.29,1.00037,7.3,69.0,3.1,6,19.9,0.48,237.0,1,0,0.2
12.3,0.028999999999999998,0.19,0.992,6.2,24.0,3.22,6,8.3,0.45,142.0,1,0,0.47
11.0,0.031,0.2,0.9919,6.0,49.0,3.41,6,1.8,0.53,159.0,1,0,0.33
10.0,0.022000000000000002,0.32,0.99218,7.2,48.0,3.04,6,1.1,0.67,116.0,1,0,0.14
9.0,0.044000000000000004,0.22,0.99855,5.7,39.0,3.24,6,16.65,0.48,110.0,1,0,0.22
9.0,0.044000000000000004,0.22,0.99855,5.7,39.0,3.24,6,16.65,0.48,110.0,1,0,0.22
9.0,0.044000000000000004,0.22,0.99855,5.7,39.0,3.24,6,16.65,0.48,110.0,1,0,0.22
11.1,0.023,0.28,0.9906200000000001,8.1,49.0,2.92,6,0.9,0.36,87.0,1,0,0.2
9.9,0.042,0.15,0.9936200000000001,5.8,27.0,3.06,6,6.1,0.6,123.0,1,0,0.14
12.2,0.037000000000000005,0.21,0.99324,4.8,17.0,3.66,7,10.2,0.48,112.0,1,0,0.21
11.1,0.023,0.28,0.9906200000000001,8.1,49.0,2.92,6,0.9,0.36,87.0,1,0,0.2
9.0,0.044000000000000004,0.22,0.99855,5.7,39.0,3.24,6,16.65,0.48,110.0,1,0,0.22
11.8,0.031,0.24,0.99098,7.5,5.0,3.01,4,3.85,0.36,34.0,1,0,0.34
12.9,0.032,0.28,0.99036,6.6,19.0,3.11,6,4.4,0.62,78.0,1,0,0.64
9.0,0.05,0.12,0.99398,7.0,23.0,2.86,5,4.5,0.35,86.0,1,0,0.48
12.4,0.027999999999999997,0.34,0.9903,7.6,42.0,3.01,6,3.2,0.33,162.0,1,0,0.37
9.0,0.05,0.12,0.99398,7.0,23.0,2.86,5,4.5,0.35,86.0,1,0,0.48
12.9,0.032,0.28,0.99036,6.6,19.0,3.11,6,4.4,0.62,78.0,1,0,0.64
11.2,0.036000000000000004,0.27,0.99406,8.0,15.0,2.99,6,9.7,0.36,85.0,1,0,0.25
12.6,0.028999999999999998,0.28,0.9906,7.6,7.0,3.0,6,4.2,0.41,112.0,1,0,0.38
11.5,0.031,0.27,0.9908899999999999,6.9,20.0,3.12,6,4.2,0.39,80.0,1,0,0.26
11.3,0.035,0.34,0.9909600000000001,7.8,31.0,3.07,7,1.1,0.72,93.0,1,0,0.15
11.2,0.036000000000000004,0.27,0.99406,8.0,15.0,2.99,6,9.7,0.36,85.0,1,0,0.25
11.5,0.031,0.27,0.9908899999999999,6.9,20.0,3.12,6,4.2,0.39,80.0,1,0,0.26
10.5,0.033,0.0,0.9936,5.9,8.0,3.32,4,5.6,0.51,31.0,1,0,0.655
12.6,0.028999999999999998,0.28,0.9906,7.6,7.0,3.0,6,4.2,0.41,112.0,1,0,0.38
11.9,0.027000000000000003,0.4,0.9911,7.8,20.0,3.15,6,1.6,0.48,87.0,1,0,0.31
10.1,0.036000000000000004,0.21,0.9939600000000001,8.1,24.0,3.18,6,1.6,0.52,119.0,1,0,0.17
11.0,0.027000000000000003,0.28,0.9908899999999999,6.8,32.0,3.15,7,1.1,0.45,112.0,1,0,0.18
10.6,0.048,0.36,0.9968,7.4,35.0,3.14,5,14.6,0.56,161.0,1,0,0.28
11.3,0.035,0.27,0.9913799999999999,7.3,39.0,3.04,7,2.6,0.59,120.0,1,0,0.23
11.2,0.038,0.22,0.99098,6.7,5.0,3.1,4,1.2,0.37,124.0,1,0,0.22
11.5,0.027999999999999997,0.28,0.9923799999999999,7.4,14.0,2.94,7,7.25,0.37,78.0,1,0,0.25
11.1,0.026000000000000002,0.21,0.99244,7.5,33.0,2.92,5,6.55,0.35,143.0,1,0,0.3
12.8,0.023,0.24,0.9917600000000001,7.2,19.0,3.14,7,7.0,0.49,130.0,1,0,0.26
12.3,0.037000000000000005,0.32,0.98993,6.3,12.0,3.3,6,1.5,0.46,76.0,1,0,0.32
10.4,0.040999999999999995,0.3,0.9929,7.7,15.0,3.26,6,1.4,0.53,102.0,1,0,0.24
11.5,0.027999999999999997,0.28,0.9923799999999999,7.4,14.0,2.94,7,7.25,0.37,78.0,1,0,0.25
11.7,0.032,0.35,0.98988,7.0,42.0,3.16,7,1.0,0.37,104.0,1,0,0.24
10.7,0.044000000000000004,0.28,0.992,5.8,52.0,3.35,7,4.2,0.44,158.0,1,0,0.28
9.5,0.042,0.71,0.99784,6.8,21.0,2.85,6,17.5,0.5,114.0,1,0,0.19
9.5,0.042,0.71,0.99784,6.8,21.0,2.85,6,17.5,0.5,114.0,1,0,0.19
9.5,0.042,0.71,0.99784,6.8,21.0,2.85,6,17.5,0.5,114.0,1,0,0.19
12.0,0.037000000000000005,0.35,0.99006,6.6,37.0,3.18,7,1.5,0.68,107.0,1,0,0.19
10.8,0.053,0.36,0.99211,6.4,28.0,3.31,5,1.3,0.45,186.0,1,0,0.28
10.7,0.043,0.27,0.9920200000000001,5.6,52.0,3.35,7,3.9,0.44,158.0,1,0,0.28
10.7,0.044000000000000004,0.28,0.992,5.6,52.0,3.35,7,4.2,0.44,158.0,1,0,0.28
10.7,0.049,0.32,0.9933200000000001,6.8,37.0,3.12,7,7.6,0.44,107.0,1,0,0.19
12.1,0.031,0.29,0.9895799999999999,7.2,40.0,3.12,7,1.0,0.4,123.0,1,0,0.16
11.9,0.034,0.28,0.98939,6.6,55.0,3.0,7,1.1,0.52,108.0,1,0,0.17
10.8,0.042,0.28,0.99492,6.6,54.0,3.18,6,11.8,0.37,137.0,1,0,0.19
12.3,0.033,0.24,0.9904299999999999,5.8,65.0,3.59,7,1.4,0.56,169.0,1,0,0.2
9.4,0.053,0.38,0.99787,6.6,49.0,3.3,6,9.7,0.57,226.0,1,0,0.39
9.9,0.049,0.3,0.99654,6.8,32.0,3.2,6,12.9,0.35,88.0,1,0,0.12
10.4,0.039,0.24,0.9930399999999999,6.6,29.0,3.35,7,1.6,0.61,140.0,1,0,0.295
10.4,0.038,0.24,0.9952,6.6,28.0,3.35,6,7.2,0.6,137.0,1,0,0.26
12.6,0.027000000000000003,0.27,0.99165,7.0,37.0,3.15,7,7.1,0.6,122.0,1,0,0.32
12.5,0.017,0.23,0.9892,7.4,31.0,2.93,6,1.9,0.36,69.0,1,0,0.36
9.4,0.055999999999999994,0.48,0.9962799999999999,6.7,35.0,3.04,5,8.8,0.47,167.0,1,0,0.35
9.2,0.047,0.24,0.9960399999999999,6.4,41.0,3.11,5,7.2,0.6,151.0,1,0,0.38
11.2,0.047,0.18,0.99164,6.8,30.0,3.27,6,1.4,0.54,90.0,1,0,0.14
9.2,0.044000000000000004,0.25,0.998,7.0,27.0,2.91,6,14.3,0.46,149.0,1,0,0.16
9.2,0.044000000000000004,0.25,0.998,7.0,27.0,2.91,6,14.3,0.46,149.0,1,0,0.16
9.4,0.055999999999999994,0.48,0.9962799999999999,6.7,35.0,3.04,5,8.8,0.47,167.0,1,0,0.35
11.2,0.047,0.18,0.99164,6.8,30.0,3.27,6,1.4,0.54,90.0,1,0,0.14
10.8,0.046,0.18,0.99226,6.8,31.0,3.27,6,1.8,0.55,114.0,1,0,0.16
9.2,0.044000000000000004,0.25,0.998,7.0,27.0,2.91,6,14.3,0.46,149.0,1,0,0.16
9.2,0.047,0.24,0.9960399999999999,6.4,41.0,3.11,5,7.2,0.6,151.0,1,0,0.38
12.5,0.037000000000000005,0.3,0.9891399999999999,7.2,11.0,2.96,6,1.2,0.36,95.0,1,0,0.24
9.3,0.040999999999999995,0.61,0.9979399999999999,7.7,66.0,3.0,5,11.8,0.54,188.0,1,0,0.32
11.4,0.040999999999999995,0.33,0.9904799999999999,7.0,20.0,3.21,5,0.9,0.5,117.0,1,0,0.29
10.0,0.044000000000000004,0.24,0.99726,7.1,48.0,3.04,7,12.6,0.56,118.0,1,0,0.27
10.6,0.031,0.28,1.00295,6.8,27.0,3.06,6,26.05,0.42,122.0,1,0,0.45
10.7,0.04,0.26,0.9927799999999999,6.3,108.0,3.07,7,4.7,0.75,168.0,1,0,0.2
10.0,0.044000000000000004,0.24,0.99726,7.1,48.0,3.04,7,12.6,0.56,118.0,1,0,0.27
12.5,0.037000000000000005,0.3,0.9891399999999999,7.2,11.0,2.96,6,1.2,0.36,95.0,1,0,0.24
10.6,0.031,0.28,1.00295,6.8,27.0,3.06,6,26.05,0.42,122.0,1,0,0.45
12.8,0.028999999999999998,0.28,0.99054,6.6,12.0,3.19,7,6.1,0.27,93.0,1,0,0.36
9.3,0.040999999999999995,0.61,0.9979399999999999,7.7,66.0,3.0,5,11.8,0.54,188.0,1,0,0.32
11.4,0.040999999999999995,0.33,0.9904799999999999,7.0,20.0,3.21,5,0.9,0.5,117.0,1,0,0.29
9.5,0.11699999999999999,0.2,0.99459,6.4,61.0,3.24,5,5.6,0.43,183.0,1,0,0.37
9.5,0.11699999999999999,0.2,0.99459,6.4,57.0,3.24,6,5.3,0.43,181.0,1,0,0.38
9.5,0.11800000000000001,0.2,0.9946,6.4,61.0,3.24,6,5.7,0.43,172.0,1,0,0.36
10.8,0.036000000000000004,0.25,0.9936200000000001,6.6,21.0,3.06,6,8.0,0.38,124.0,1,0,0.3
10.8,0.036000000000000004,0.25,0.9936200000000001,6.6,21.0,3.06,6,8.0,0.38,124.0,1,0,0.3
8.8,0.045,0.51,0.99966,6.5,34.0,3.2,6,17.6,0.47,125.0,1,0,0.21
10.8,0.036000000000000004,0.25,0.9936200000000001,6.6,21.0,3.06,6,8.0,0.38,124.0,1,0,0.3
11.0,0.021,0.27,0.9944200000000001,7.6,57.0,3.08,7,8.8,0.38,156.0,1,0,0.31
12.4,0.02,0.0,0.98918,5.8,33.0,3.29,6,1.5,0.38,96.0,1,0,0.58
11.3,0.02,0.39,0.9908899999999999,6.5,12.0,3.25,7,1.4,0.75,66.0,1,0,0.26
11.2,0.018000000000000002,0.34,0.99474,8.7,23.0,3.12,7,4.8,0.49,127.0,1,0,0.3
12.5,0.013999999999999999,0.32,0.99008,6.4,34.0,3.24,7,2.4,0.66,89.0,1,0,0.29
10.0,0.017,0.32,0.9934799999999999,6.7,32.0,3.12,6,3.7,0.44,99.0,1,0,0.13
11.0,0.047,0.33,0.9928299999999999,6.8,42.0,3.12,6,4.9,0.56,130.0,1,0,0.19
10.5,0.052000000000000005,0.4,0.99398,6.0,56.0,3.16,6,5.7,0.88,152.0,1,0,0.25
10.5,0.052000000000000005,0.4,0.99398,6.0,56.0,3.16,6,5.7,0.88,152.0,1,0,0.25
11.0,0.047,0.33,0.9928299999999999,6.8,42.0,3.12,6,4.9,0.56,130.0,1,0,0.19
11.4,0.046,0.23,0.9908,6.4,30.0,3.12,7,2.0,0.54,133.0,1,0,0.24
11.3,0.039,0.28,0.99165,5.9,50.0,3.16,6,5.1,0.44,139.0,1,0,0.18
12.2,0.031,0.22,0.9907600000000001,7.2,10.0,2.97,7,4.5,0.52,73.0,1,0,0.33
12.6,0.037000000000000005,0.24,0.9894200000000001,6.4,31.0,2.9,7,3.2,0.66,95.0,1,0,0.29
11.1,0.032,0.25,0.99244,7.3,30.0,2.9,5,6.65,0.37,138.0,1,0,0.31
12.3,0.035,0.37,0.9905799999999999,7.0,34.0,3.26,6,1.6,0.47,126.0,1,0,0.29
10.4,0.037000000000000005,0.6,0.99255,6.9,6.0,2.92,4,4.0,0.59,122.0,1,0,0.19
8.8,0.06,0.17,0.99916,6.3,51.0,3.13,6,17.75,0.48,190.0,1,0,0.32
9.5,0.036000000000000004,0.33,0.99306,6.6,17.0,3.27,6,1.4,0.61,109.0,1,0,0.085
8.8,0.06,0.17,0.99916,6.3,51.0,3.13,6,17.75,0.48,190.0,1,0,0.32
10.4,0.047,0.32,0.99498,6.8,17.0,3.42,6,7.2,0.44,109.0,1,0,0.18
13.0,0.038,0.26,0.99,6.8,27.0,3.11,7,5.7,0.27,130.0,1,0,0.52
12.2,0.03,0.28,0.9933799999999999,7.1,25.0,3.16,7,8.5,0.46,191.0,1,0,0.28
10.5,0.035,0.47,0.99456,5.7,49.0,3.03,8,11.4,0.34,128.0,1,0,0.15
10.8,0.043,0.3,0.9926,5.8,41.0,3.33,7,5.4,0.42,149.0,1,0,0.275
13.2,0.036000000000000004,0.16,0.98856,5.4,34.0,3.2,8,2.7,0.53,128.0,1,0,0.53
13.0,0.032,0.28,0.98946,5.8,46.0,3.16,8,4.3,0.57,115.0,1,0,0.32
10.0,0.049,0.39,0.99346,6.7,26.0,3.5,6,1.2,0.47,152.0,1,0,0.22
10.4,0.05,0.12,0.9926799999999999,6.1,11.0,3.42,4,1.8,0.48,76.0,1,0,0.6
12.4,0.034,0.31,0.98944,6.5,59.0,3.16,6,1.3,0.54,145.0,1,0,0.26
12.9,0.035,0.54,0.9897600000000001,5.0,54.0,3.27,8,5.7,0.34,155.0,1,0,0.29
13.2,0.036000000000000004,0.16,0.98856,5.4,34.0,3.2,8,2.7,0.53,128.0,1,0,0.53
10.5,0.038,0.26,0.99523,6.8,61.0,3.02,7,11.7,0.56,152.0,1,0,0.21
13.0,0.032,0.28,0.98946,5.8,46.0,3.16,8,4.3,0.57,115.0,1,0,0.32
11.2,0.03,0.26,0.9940200000000001,6.5,2.0,3.07,5,11.0,0.36,82.0,1,0,0.27
12.7,0.028999999999999998,0.32,0.98916,5.9,41.0,3.41,7,1.6,0.55,102.0,1,0,0.37
9.4,0.044000000000000004,0.18,0.99655,6.2,61.0,3.14,6,11.6,0.52,155.0,1,0,0.21
12.9,0.025,0.29,0.9907100000000001,6.8,29.0,3.03,7,6.2,0.32,95.0,1,0,0.3
13.0,0.032,0.29,0.9888899999999999,7.3,26.0,2.96,8,1.8,0.35,74.0,1,0,0.41
13.6,0.028999999999999998,0.3,0.9874200000000001,5.4,25.0,3.31,7,1.2,0.4,93.0,1,0,0.3
9.1,0.053,0.2,0.99336,6.6,26.0,3.32,5,1.0,0.55,112.0,1,0,0.34
10.4,0.049,0.19,0.992,5.6,42.0,3.25,6,2.4,0.43,166.0,1,0,0.25
13.6,0.028999999999999998,0.3,0.9874200000000001,5.3,25.0,3.31,7,1.2,0.4,93.0,1,0,0.3
12.2,0.032,0.58,0.99275,6.9,29.0,3.28,6,8.2,0.44,169.0,1,0,0.58
8.7,0.085,0.25,1.00044,7.2,19.0,3.1,5,18.8,0.51,111.0,1,0,0.23
10.5,0.037000000000000005,0.27,0.99444,7.1,19.0,3.04,7,9.6,0.37,105.0,1,0,0.2
10.2,0.044000000000000004,0.41,0.9974200000000001,6.8,79.5,3.24,6,12.9,0.78,183.0,1,0,0.15
12.5,0.027000000000000003,0.26,0.9922799999999999,7.0,37.0,3.06,8,9.2,0.34,122.0,1,0,0.22
11.3,0.051,0.44,0.9905799999999999,6.4,39.0,3.11,7,1.2,0.75,122.0,1,0,0.16
10.2,0.044000000000000004,0.41,0.9974200000000001,6.8,79.5,3.24,6,12.9,0.78,183.0,1,0,0.15
12.6,0.027999999999999997,0.3,0.99164,6.8,33.0,3.13,7,8.0,0.63,122.0,1,0,0.31
10.2,0.044000000000000004,0.41,0.9974200000000001,6.8,79.5,3.24,6,12.9,0.78,183.0,1,0,0.15
9.8,0.087,0.37,0.9943799999999999,7.6,27.0,3.09,5,1.6,0.5,177.0,1,0,0.3
10.8,0.03,0.27,0.9940200000000001,6.0,39.0,3.15,5,12.0,0.34,98.0,1,0,0.16
12.5,0.04,0.35,0.9912799999999999,7.1,41.0,3.32,6,2.5,0.56,186.0,1,0,0.21
12.5,0.027000000000000003,0.26,0.9922799999999999,7.0,37.0,3.06,8,9.2,0.34,122.0,1,0,0.22
11.5,0.027000000000000003,0.24,0.991,5.6,37.0,3.3,7,4.4,0.31,150.0,1,0,0.21
11.4,0.027000000000000003,0.26,0.9931,7.4,23.0,2.98,6,8.8,0.41,112.0,1,0,0.22
10.5,0.037000000000000005,0.27,0.99444,7.1,19.0,3.04,7,9.6,0.37,105.0,1,0,0.2
12.6,0.027999999999999997,0.3,0.99164,6.8,33.0,3.13,7,8.0,0.63,122.0,1,0,0.31
8.7,0.085,0.25,1.00044,7.2,19.0,3.1,5,18.8,0.51,111.0,1,0,0.23
11.0,0.053,0.4,0.9911200000000001,6.4,61.0,3.17,6,1.3,0.68,146.0,1,0,0.15
11.3,0.051,0.44,0.9905799999999999,6.4,39.0,3.11,7,1.2,0.75,122.0,1,0,0.16
10.2,0.044000000000000004,0.41,0.9974200000000001,6.8,79.5,3.24,6,12.9,0.78,182.0,1,0,0.15
11.6,0.036000000000000004,0.34,0.98961,6.3,32.0,3.06,6,1.2,0.74,96.0,1,0,0.22
9.8,0.087,0.37,0.9943799999999999,7.6,27.0,3.09,5,1.6,0.5,177.0,1,0,0.3
10.1,0.076,0.27,0.99344,7.0,24.0,3.1,5,1.5,0.52,145.0,1,0,0.3
9.2,0.05,0.22,0.9990399999999999,6.6,23.0,3.06,5,18.15,0.5,139.0,1,0,0.26
9.1,0.05,0.31,0.99884,7.5,26.0,3.05,6,13.1,0.53,180.0,1,0,0.24
9.1,0.05,0.31,0.99884,7.5,26.0,3.05,6,13.1,0.53,180.0,1,0,0.24
9.1,0.05,0.31,0.99884,7.5,26.0,3.05,6,13.1,0.53,180.0,1,0,0.24
9.1,0.05,0.31,0.99884,7.5,26.0,3.05,6,13.1,0.53,180.0,1,0,0.24
11.7,0.037000000000000005,0.34,0.98949,6.6,45.0,2.96,6,1.0,0.5,79.0,1,0,0.15
12.6,0.040999999999999995,0.43,0.9901399999999999,6.7,29.0,3.23,6,1.6,0.44,114.0,1,0,0.34
9.0,0.08800000000000001,0.46,0.9978600000000001,7.7,61.0,2.86,5,11.8,0.47,183.0,1,0,0.35
10.1,0.039,0.09,0.99206,6.7,53.0,3.12,5,1.4,0.44,141.0,1,0,0.31
13.6,0.02,0.09,0.9872200000000001,4.7,5.0,3.3,5,1.0,0.34,9.0,1,0,0.67
9.1,0.05,0.31,0.99884,7.5,26.0,3.05,6,13.1,0.53,180.0,1,0,0.24
9.2,0.045,0.18,0.99666,6.3,57.0,3.09,5,10.6,0.54,159.0,1,0,0.2
8.8,0.049,0.23,0.99754,6.6,45.0,3.12,5,10.4,0.51,190.0,1,0,0.28
10.0,0.027999999999999997,0.3,0.99272,8.5,34.0,2.83,4,1.1,0.36,95.0,1,0,0.18
9.1,0.036000000000000004,0.38,0.9971200000000001,6.5,20.0,3.47,6,7.4,0.48,196.0,1,0,0.35
11.2,0.040999999999999995,0.26,0.9910399999999999,6.8,29.0,3.04,5,1.2,0.35,182.0,1,0,0.22
9.2,0.053,0.24,0.9937299999999999,6.3,20.0,3.11,6,3.4,0.52,119.0,1,0,0.18
9.2,0.05,0.22,0.9990399999999999,6.6,23.0,3.06,5,18.15,0.5,139.0,1,0,0.26
9.5,0.038,0.45,0.9956,6.6,54.0,3.18,5,8.0,0.48,200.0,1,0,0.3
11.9,0.024,0.27,0.99095,6.3,40.0,3.35,7,2.5,0.6,152.0,1,0,0.34
9.8,0.068,0.23,0.99382,7.7,28.0,3.11,5,2.0,0.62,138.0,1,0,0.3
9.8,0.069,0.23,0.99382,7.7,29.0,3.11,5,2.0,0.62,134.0,1,0,0.31
10.8,0.036000000000000004,0.28,0.9929899999999999,5.7,46.0,3.36,7,6.9,0.44,150.0,1,0,0.265
11.3,0.051,0.33,0.9904799999999999,5.4,29.0,3.37,6,1.2,0.66,122.0,1,0,0.255
12.1,0.027999999999999997,0.28,0.99254,6.6,13.0,3.17,6,9.4,0.34,121.0,1,0,0.26
11.3,0.03,0.28,0.9902,4.8,22.0,3.38,7,2.9,0.34,111.0,1,0,0.17
10.8,0.036000000000000004,0.28,0.9929899999999999,5.7,46.0,3.36,7,6.9,0.44,150.0,1,0,0.265
13.5,0.027999999999999997,0.33,0.9901200000000001,6.2,21.0,3.36,7,5.4,0.41,75.0,1,0,0.2
10.3,0.044000000000000004,0.41,0.99293,7.5,11.0,3.28,5,1.3,0.45,126.0,1,0,0.28
9.0,0.035,0.2,1.00022,6.2,58.0,3.11,6,20.8,0.53,184.0,1,0,0.22
11.6,0.040999999999999995,0.26,0.99382,7.0,51.0,3.08,6,10.3,0.35,166.0,1,0,0.34
10.3,0.044000000000000004,0.41,0.99293,7.5,11.0,3.28,5,1.3,0.45,126.0,1,0,0.28
12.5,0.028999999999999998,0.34,0.98954,6.5,39.0,3.21,6,1.6,0.68,116.0,1,0,0.19
8.6,0.042,0.29,0.99936,6.0,28.0,3.39,5,13.1,0.45,125.0,1,0,0.21
13.4,0.16,0.46,0.9884,6.1,34.0,3.19,6,1.8,0.33,74.0,1,0,0.22
12.7,0.026000000000000002,0.48,0.99144,6.5,18.0,3.22,4,8.0,0.79,88.0,1,0,0.32
9.2,0.16699999999999998,0.72,0.99324,7.1,65.0,2.97,5,1.6,0.51,120.0,1,0,0.21
10.2,0.034,0.18,0.99174,5.6,18.0,3.32,6,1.4,0.35,135.0,1,0,0.26
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
11.9,0.04,0.28,0.9904299999999999,7.4,45.0,3.02,5,1.8,0.4,121.0,1,0,0.27
9.0,0.07,0.3,0.99654,6.8,67.0,2.89,6,10.6,0.42,194.0,1,0,0.22
9.0,0.055,0.25,0.9975799999999999,6.2,47.0,3.3,5,12.5,0.51,134.0,1,0,0.24
11.0,0.051,0.29,0.99374,6.3,40.0,3.43,6,6.8,0.59,143.0,1,0,0.28
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,7,14.7,0.39,149.0,1,0,0.15
10.0,0.039,0.23,0.9924299999999999,5.5,10.0,3.28,5,2.9,0.5,108.0,1,0,0.17
10.7,0.04,0.34,0.99216,6.5,25.0,3.29,5,1.4,0.46,184.0,1,0,0.26
10.7,0.042,0.33,0.99215,6.6,24.0,3.29,5,1.4,0.46,183.0,1,0,0.27
13.4,0.026000000000000002,0.15,0.9895299999999999,5.4,29.0,3.39,8,2.1,0.77,130.0,1,0,0.46
11.0,0.015,0.32,0.9927799999999999,7.8,47.0,2.99,6,7.4,0.39,124.0,1,0,0.19
10.0,0.039,0.23,0.9924299999999999,5.5,10.0,3.28,5,2.9,0.5,108.0,1,0,0.17
10.7,0.04,0.34,0.99216,6.5,25.0,3.29,5,1.4,0.46,184.0,1,0,0.26
10.7,0.042,0.33,0.99215,6.6,24.0,3.29,5,1.4,0.46,183.0,1,0,0.27
11.0,0.015,0.32,0.9927799999999999,7.8,47.0,2.99,6,7.4,0.39,124.0,1,0,0.19
11.0,0.016,0.32,0.9918600000000001,7.8,31.0,2.99,6,5.0,0.39,101.0,1,0,0.2
11.1,0.027999999999999997,0.28,0.99072,6.1,22.0,3.16,7,2.5,0.37,98.0,1,0,0.17
10.9,0.025,0.35,0.99244,7.4,10.0,2.79,5,6.1,0.52,40.0,1,0,0.2
11.5,0.017,0.24,0.9908399999999999,6.7,22.0,3.03,5,2.7,0.37,80.0,1,0,0.39
13.4,0.026000000000000002,0.15,0.9895299999999999,5.4,29.0,3.39,8,2.1,0.77,130.0,1,0,0.46
9.4,0.033,0.17,0.99754,6.9,59.0,3.08,5,12.9,0.49,186.0,1,0,0.4
9.4,0.033,0.17,0.99754,6.9,59.0,3.08,5,12.9,0.49,186.0,1,0,0.4
9.4,0.033,0.17,0.99754,6.9,59.0,3.08,5,12.9,0.49,186.0,1,0,0.4
10.6,0.035,0.29,0.99567,6.3,53.0,3.17,6,13.7,0.38,134.0,1,0,0.24
9.4,0.033,0.17,0.99754,6.9,59.0,3.08,5,12.9,0.49,186.0,1,0,0.4
12.0,0.013999999999999999,0.31,0.9909399999999999,7.4,15.0,3.03,4,2.4,0.65,143.0,1,0,0.27
10.2,0.042,0.28,0.9953200000000001,6.1,61.0,3.14,6,9.8,0.42,125.0,1,0,0.27
10.6,0.035,0.29,0.99567,6.3,53.0,3.17,6,13.7,0.38,134.0,1,0,0.24
13.5,0.009000000000000001,0.12,0.9874,5.0,65.0,3.26,5,1.3,0.37,100.0,1,0,0.61
9.7,0.04,0.39,0.9979399999999999,6.7,61.0,3.31,5,12.1,0.58,248.0,1,0,0.42
12.2,0.018000000000000002,0.28,0.9912200000000001,6.5,41.0,3.24,6,6.1,0.32,103.0,1,0,0.33
12.3,0.04,0.31,0.99226,6.9,29.0,3.11,5,7.7,0.57,135.0,1,0,0.33
12.2,0.018000000000000002,0.28,0.9912200000000001,6.5,41.0,3.24,6,6.1,0.32,103.0,1,0,0.33
11.4,0.022000000000000002,0.3,0.9909899999999999,6.3,38.0,3.42,7,1.4,0.57,100.0,1,0,0.15
12.7,0.022000000000000002,0.45,0.99134,6.5,31.0,3.2,7,7.7,0.7,97.0,1,0,0.32
